link,aside-content
https://naruto.fandom.com/ru/wiki/%D0%94%D0%B8%D1%82%D1%8F_%D0%B8%D0%B7_%D0%9F%D1%80%D0%BE%D1%80%D0%BE%D1%87%D0%B5%D1%81%D1%82%D0%B2%D0%B0!!,"Информация по главе Том Выбор Джирайи!! (#41) Предыдущая глава "" Два Великих Мудреца...!! "" Глава Наруто #376 Следующая глава "" Режим Мудреца!! "" Арка История о Джирайе Доблестном Аниме Наруто: Шиппууден Эпизод 127 Наруто: Шиппууден Эпизод 128 Наруто: Шиппууден Эпизод 131 Персонажи Гамамару Путь Человека Путь Преты Техники Связывающий Боевой Язык Убивающий Боевой Язык "
https://naruto.fandom.com/ru/wiki/%D0%94%D0%BB%D0%B8%D0%BD%D0%BD%D1%8B%D0%B9_%D0%94%D0%B5%D0%BD%D1%8C_%D0%9A%D0%B8%D0%B1%D1%8B,"Информация Предыдущий эпизод Сияние Звезды Эпизод Наруто #184 Следующий эпизод Легенда из Скрытого Листа: Онбаа! Музыка Опенинг "" Re:member "" Эндинг "" Yellow Moon "" Трансляции Японская 10 мая 2006 Английская 2 августа 2008 "
https://naruto.fandom.com/ru/wiki/%D0%94%D0%BB%D1%8F_%D0%94%D1%80%D1%83%D0%B3%D0%B0...,"Информация Предыдущий эпизод Секреты Мангекьё Шарингана Эпизод Наруто #132 Следующий эпизод Просьба Друга Арка Миссия по Возвращению Саске Манга Наруто Глава 226 Наруто Глава 227 Наруто Глава 228 Музыка Опенинг "" No Boy, No Cry "" Эндинг "" Nakushita Kotoba "" Трансляции Японская 27 апреля 2005 Английская 19 января 2008 "
https://naruto.fandom.com/ru/wiki/%D0%94%D0%BE%D0%B2%D0%B5%D1%80%D0%B5%D0%BD%D0%BD%D0%B0%D1%8F_%D0%9C%D0%B8%D1%81%D1%81%D0%B8%D1%8F:_%D0%97%D0%B0%D1%89%D0%B8%D1%82%D0%B0_%D0%9E%D0%B4%D0%BD%D0%BE%D1%85%D0%B2%D0%BE%D1%81%D1%82%D0%BE%D0%B3%D0%BE!!,"Информация Предыдущий эпизод Цель — Саске Эпизод Боруто #120 Следующий эпизод Битва Марионеток!! Арка Сопровождение Однохвостого Музыка Опенинг "" Golden Time "" Эндинг "" Mikansei na Hikaritachi "" Трансляции Японская 25 августа 2019 "
https://naruto.fandom.com/ru/wiki/%D0%94%D0%BE%D0%B2%D0%B5%D1%80%D0%B5%D0%BD%D0%BD%D1%8B%D0%B5_%D0%A7%D1%83%D0%B2%D1%81%D1%82%D0%B2%D0%B0!!,"Информация по главе Том Доверенные Чувства!! (#31) Предыдущая глава "" Удивительная Сила...!! "" Глава Наруто #280 Следующая глава "" Путь к Саске!! "" Арка Миссия по Спасению Казекаге Аниме Наруто: Шиппууден Эпизод 31 Наруто: Шиппууден Эпизод 32 Персонажи Иттецу Мацури Реки Сари "
https://naruto.fandom.com/ru/wiki/%D0%94%D0%BE%D0%B2%D0%B5%D1%80%D0%B5%D0%BD%D0%BD%D1%8B%D0%B5_%D0%A7%D1%83%D0%B2%D1%81%D1%82%D0%B2%D0%B0!!_(%D0%A2%D0%BE%D0%BC),Информация о томе Предыдущий том Бабуля Чиё и Сакура Том 31 Следующий том Путь к Саске!! Дата выхода На японском 26 Декабря 2005 ( ISBN 978-4-08-874002-7 ) На английском 2 Сентября 2008 ( ISBN 978-1-4215-1943-2 ) Персонажи Монзаэмон Чикамацу Реки Мацури Сари Иттецу Дзюцу Белая Секретная Техника: Коллекция Десяти Кукол Чикамацу Взрывающийся Клон Всасывающее Измельчение Трёх Драгоценностей Глиняный Клон Запечатывающая Техника: Заключительный Львиный Рык Камуи Красная Секретная Техника: Спектакль Сотни Марионеток Парашют Перерождение в Обмен на Собственную Жизнь Снаряжение Львиноголовый Каннон Подавляющая Чакру Печать 
https://naruto.fandom.com/ru/wiki/%D0%94%D0%BE%D0%B4%D0%B0%D0%B9,"Появление Манга Наруто Том 57 , Глава 541 Аниме Наруто: Шиппууден Эпизод 282 Видеоигра Naruto Shippūden: Ultimate Ninja Storm Revolution Появления в Аниме, Манга, Игра Озвучивают Японский Синобу Мацумото Информация Дата рождения 23 октября Пол Мужской Возраст Часть II: 54 Рост Часть II: 176,5 см Вес Часть II: 78,9 кг Улучшенный Геном Стихия Лавы Профессия Шиноби Принадлежность Деревня Скрытого Облака Союзные Силы Шиноби Команда Четвёртая Дивизия Элемент Стихия Земли Стихия Огня Стихия Лавы Техники Стихия Лавы: Резиновый Шар Стихия Лавы: Резиновая Стена Стихия Лавы: Резиновая Верёвка Стихия Лавы: Резиновая Защита "
https://naruto.fandom.com/ru/wiki/%D0%94%D0%BE%D0%B4%D0%B7%D1%91_%D0%A0%D0%BE%D0%BA%D0%B0_%D0%9B%D0%B8,"Информация Предыдущий эпизод Крик Ино! Круглолицый Рай Эпизод Наруто #193 Следующий эпизод Таинственное Проклятье Замка с Призраками Музыка Опенинг "" Re:member "" Эндинг "" Pinocchio "" Трансляции Японская 12 июля 2006 Английская 30 августа 2008 Персонажи Нанафуши "
https://naruto.fandom.com/ru/wiki/%D0%94%D0%BE%D0%B6%D0%B4%D0%BB%D0%B8%D0%B2%D0%B0%D1%8F_%D0%9D%D0%BE%D1%87%D1%8C,"Информация Предыдущий эпизод Соединяя Сердца Эпизод Наруто: Шиппууден #94 Следующий эпизод Два Талисмана Арка Появление Трёххвостого Музыка Опенинг "" Closer "" Эндинг "" Bacchikoi "" Трансляции Японская 29 января 2009 Появления Техники Техника Человеческого Кокона "
https://naruto.fandom.com/ru/wiki/%D0%94%D0%BE%D0%B6%D0%B4%D0%BB%D0%B8%D0%B2%D1%8B%D0%B9_%D0%94%D0%B5%D0%BD%D1%8C_%D0%9C%D0%B8%D1%86%D1%83%D0%BA%D0%B8!!,"Информация Предыдущий эпизод Пробная Тренировка Химавари!! Эпизод Боруто #155 Следующий эпизод Я Не Могу Оставаться Стройной!! Музыка Опенинг "" Hajimatteiku Takamatteiku "" Эндинг "" Maybe I "" Трансляции Японская 5 июля 2020 Английская 23 ноября 2021 Персонажи Миказуки Амааши Самидарэ Амааши Канеки Техники Стихия Воды: Падающие Иглы Дождя Команды Корпорация Канеки "
https://naruto.fandom.com/ru/wiki/%D0%94%D0%BE%D0%B6%D0%B4%D1%8C_%D0%9D%D0%B5%D0%B4%D0%BE%D0%B2%D0%BE%D0%BB%D1%8C%D1%81%D1%82%D0%B2%D0%B0,"Появления Аниме Наруто: Шиппууден Эпизод 171 Появления в Аниме Информация Классификация Ниндзюцу , Совместное Ниндзюцу , Техники Поглощения Чакры Элемент Стихия Воды Класс Поддержка Дальность Средние и дальние дистанции (5м+) Ручные печати Собака Пользователи Самидарэ (вместе с Суюи) Суюи (вместе с Самидаре) "
https://naruto.fandom.com/ru/wiki/%D0%94%D0%BE%D0%BA%D0%B0%D0%B7%D0%B0%D1%82%D0%B5%D0%BB%D1%8C%D1%81%D1%82%D0%B2%D0%BE,"Информация по главе Том Он Настоящая Проблема (#10) Предыдущая глава "" Он Настоящая Проблема "" Глава Боруто #39 Следующая глава "" Невидимая Техника "" Арка Каваки Аниме Боруто Эпизод 204 Боруто Эпизод 205 Боруто Эпизод 206 Персонажи Ниши Харико "
https://naruto.fandom.com/ru/wiki/%D0%94%D0%BE%D0%BA%D0%B0%D0%B7%D0%B0%D1%82%D0%B5%D0%BB%D1%8C%D1%81%D1%82%D0%B2%D0%BE_(%D1%8D%D0%BF%D0%B8%D0%B7%D0%BE%D0%B4),"Информация Предыдущий эпизод Он Настоящая Проблема Эпизод Боруто #205 Следующий эпизод Новая Команда 7 Арка Каваки Манга Боруто Глава 39 Музыка Опенинг "" BAKU "" Эндинг "" Kimi ga ita Shirushi "" Трансляции Японская 27 июня 2021 Персонажи Ниши Тасуки "
https://naruto.fandom.com/ru/wiki/%D0%94%D0%BE%D0%BA%D0%B0%D0%BD,Появление Аниме Наруто: Шиппууден Эпизод 452 Появления в Аниме Озвучивают Японский Минору Каваи Информация Пол Мужской Принадлежность Деревня Скрытого Листа Ранги ниндзя Ранг Часть II: Генин 
https://naruto.fandom.com/ru/wiki/%D0%94%D0%BE%D0%BA%D0%B8,"Появление Манга Наруто Том 23 , Глава 202 Аниме Наруто Эпизод 119 Видеоигра Naruto: Gekitō Ninja Taisen! 4 Появления в Аниме, Манга, Игра Информация Вид Демон Классификация Призыв Принадлежность Деревня Скрытого Звука Элемент Стихия Инь Снаряжение Палица "
https://naruto.fandom.com/ru/wiki/%D0%94%D0%BE%D0%BA%D0%B8:_%D0%94%D0%B2%D0%B0_%D0%A3%D0%B4%D0%B0%D1%80%D0%B0,"Появления Игра Naruto: Ultimate Ninja 3 Появления в Игра Информация Классификация Ниндзюцу , Тайдзюцу Класс Нападение Дальность Средние дистанции (5-10 м) Родственные техники Основное Демоническая Флейта: Мелодия Манипуляции Иллюзорными Воинами Пользователи Таюя "
https://naruto.fandom.com/ru/wiki/%D0%94%D0%BE%D0%BA%D0%B8:_%D0%9A%D0%BE%D0%B3%D0%BE%D1%82%D1%8C,"Появления Игра Naruto: Ultimate Ninja 3 Появления в Игра Информация Классификация Ниндзюцу , Тайдзюцу Класс Нападение Дальность Средние дистанции (5-10 м) Родственные техники Основное Демоническая Флейта: Мелодия Манипуляции Иллюзорными Воинами Пользователи Таюя "
https://naruto.fandom.com/ru/wiki/%D0%94%D0%BE%D0%BA%D0%B8:_%D0%A1%D0%BB%D0%B5%D0%BF%D0%BE%D0%B9,"Появления Игра Naruto: Ultimate Ninja 3 Появления в Игра Информация Классификация Ниндзюцу , Тайдзюцу Класс Нападение Дальность Все расстояния Родственные техники Основное Демоническая Флейта: Мелодия Манипуляции Иллюзорными Воинами Пользователи Таюя "
https://naruto.fandom.com/ru/wiki/%D0%94%D0%BE%D0%BA%D0%BA%D1%83,"Появление Аниме Наруто: Шиппууден Эпизод 290 Появления в Аниме Информация Пол Мужской Возраст Часть II: 36 Рост Часть II: 165 см Профессия Учитель, Офицер (Раньше) Принадлежность Деревня Тоника Семья Шисеру (Жена) Ландо (Приёмный сын) Лео (Приёмный сын) Миина (Приёмная дочь) Фаз (Приёмный сын) Сора (Приёмная дочь) Снаряжение Ама но Хоко Саэдзури "
https://naruto.fandom.com/ru/wiki/%D0%94%D0%BE%D0%BA%D1%82%D0%BE%D1%80_%D0%B8%D0%B7_%D0%98%D0%B2%D0%B0%D0%B3%D0%B0%D0%BA%D1%83%D1%80%D0%B5,Появление Аниме Боруто Эпизод 78 Появления в Аниме Озвучивают Японский Томохиса Асо Английский Кайл Хэберт Информация Пол Мужской Статус Предположительно Мёртв Профессия Доктор Внешний Принадлежность Деревня Скрытого Камня Кара 
https://naruto.fandom.com/ru/wiki/%D0%94%D0%BE%D0%BA%D1%83%D0%BC%D0%B5%D0%BD%D1%82%D0%B0%D0%BB%D1%8C%D0%BD%D1%8B%D0%B9_%D0%A4%D0%B8%D0%BB%D1%8C%D0%BC_%D0%93%D0%B5%D0%BD%D0%B8%D0%BD%D0%BE%D0%B2!!,"Информация Предыдущий эпизод Личность, Которой Я Хочу Быть Эпизод Боруто #48 Следующий эпизод Васаби и Намида Арка Банда Бьякуя Музыка Опенинг "" OVER "" Эндинг "" Denshin Tamashī "" Трансляции Японская 7 марта 2018 Техники Древо Носовой Воды "
https://naruto.fandom.com/ru/wiki/%D0%94%D0%BE%D0%BB%D0%B3_%D0%98%D1%82%D0%B0%D1%87%D0%B8,"Информация по главе Том Итачи и Саске, Братья (#25) Предыдущая глава "" Слишком Далёк от Старшего Брата "" Глава Наруто #222 Следующая глава "" Саске и Его Отец "" Арка Миссия по Возвращению Саске Аниме Наруто Эпизод 129 "
https://naruto.fandom.com/ru/wiki/%D0%94%D0%BE%D0%BB%D0%B3_%D0%A7%D0%B5%D1%82%D0%B2%D0%B5%D1%80%D1%8B%D1%85,"Информация Предыдущий эпизод Смертоносная Секретная Техника Эпизод Боруто #165 Следующий эпизод Смертельная Битва Арка Появление Кары Музыка Опенинг "" Hajimatteiku Takamatteiku "" Эндинг "" Maybe I "" Трансляции Японская 13 сентября 2020 Техники Искусство Ниндзя Дыма: Запретная Техника: Адское Забвение Искусство Ниндзя Дыма: Запретная Техника: Врата в Преисподнюю "
https://naruto.fandom.com/ru/wiki/%D0%94%D0%BE%D0%BB%D0%B3%D0%BE%D0%B6%D0%B4%D0%B0%D0%BD%D0%BD%D0%BE%D0%B5_%D0%92%D0%BE%D1%81%D1%81%D0%BE%D0%B5%D0%B4%D0%B8%D0%BD%D0%B5%D0%BD%D0%B8%D0%B5,
https://naruto.fandom.com/ru/wiki/%D0%94%D0%BE%D0%BB%D0%B8%D0%BD%D0%B0_%D0%90%D0%B4%D0%B0,Информация Лидер Нет Расположение Неподалёку от Югакуре Жители Клан Чиноике (Ранее) 
https://naruto.fandom.com/ru/wiki/%D0%94%D0%BE%D0%BB%D0%B8%D0%BD%D0%B0_%D0%97%D0%B0%D0%B2%D0%B5%D1%80%D1%88%D0%B5%D0%BD%D0%B8%D1%8F,Информация Расположение Страна Огня 
https://naruto.fandom.com/ru/wiki/%D0%94%D0%BE%D0%BB%D0%B8%D0%BD%D0%B0_%D0%97%D0%B0%D0%B2%D0%B5%D1%80%D1%88%D0%B5%D0%BD%D0%B8%D1%8F_(%D0%B3%D0%BB%D0%B0%D0%B2%D0%B0),"Информация по главе Том День Разлуки!! (#26) Предыдущая глава "" Особенные Силы!! "" Глава Наруто #232 Следующая глава "" Худший Конец...!! "" Арка Миссия по Возвращению Саске Аниме Наруто Эпизод 134 "
https://naruto.fandom.com/ru/wiki/%D0%94%D0%BE%D0%BB%D0%B8%D0%BD%D0%B0_%D0%97%D0%B0%D0%B2%D0%B5%D1%80%D1%88%D0%B5%D0%BD%D0%B8%D1%8F_(%D1%8D%D0%BF%D0%B8%D0%B7%D0%BE%D0%B4),"Информация Предыдущий эпизод Поздравления Эпизод Наруто: Шиппууден #475 Следующий эпизод Последняя Битва Арка Удар Кагуи Ооцуцуки Манга Наруто Глава 692 Наруто Глава 693 Музыка Опенинг "" Blood Circulator "" Эндинг "" Pino and Amélie "" Трансляции Японская 8 сентября 2016 "
https://naruto.fandom.com/ru/wiki/%D0%94%D0%BE%D0%BB%D0%B8%D0%BD%D0%B0_%D0%9B%D0%B6%D0%B8,
https://naruto.fandom.com/ru/wiki/%D0%94%D0%BE%D0%BB%D0%B8%D0%BD%D0%B0_%D0%9E%D0%B1%D0%BB%D0%B0%D0%BA%D0%BE%D0%B2_%D0%B8_%D0%9C%D0%BE%D0%BB%D0%BD%D0%B8%D0%B8,"Появление Манга Наруто Том 44 , Глава 408 Аниме Наруто: Шиппууден Эпизод 142 Информация Расположение Страна Молнии "
https://naruto.fandom.com/ru/wiki/%D0%94%D0%BE%D0%BC_%D0%A3%D0%B7%D1%83%D0%BC%D0%B0%D0%BA%D0%B8,"Информация Предыдущий эпизод Сожительство Эпизод Боруто #194 Следующий эпизод Ваза Арка Каваки Манга Боруто Глава 27 Музыка Опенинг "" BAKU "" Эндинг "" Kimi ga ita Shirushi "" Трансляции Японская 11 апреля 2021 "
https://naruto.fandom.com/ru/wiki/%D0%94%D0%BE%D0%BD%D0%B5,Появление Аниме Наруто: Шиппууден Эпизод 254 Появления в Аниме Информация Вид Коала Пол Мужской Профессия Лидер Коал Принадлежность Деревня Скрытого Облака 
https://naruto.fandom.com/ru/wiki/%D0%94%D0%BE%D1%80%D0%B0%D0%B3%D1%83,Появление Аниме Боруто Эпизод 142 Появления в Аниме Озвучивают Японский Цуёси Кояма Информация Пол Мужской Профессия Преступник 
https://naruto.fandom.com/ru/wiki/%D0%94%D0%BE%D1%80%D0%BE%D0%B3%D0%B0_%D0%9E%D1%81%D0%B2%D0%B5%D1%89%D1%91%D0%BD%D0%BD%D0%B0%D1%8F_%D0%9F%D0%BE%D0%BB%D0%BD%D0%BE%D0%B9_%D0%9B%D1%83%D0%BD%D0%BE%D0%B9,"Информация Предыдущий эпизод Формирование Команд из Трёх Человек...? Эпизод Боруто #39 Следующий эпизод Команда 7: Первая Миссия!! Арка Выпускные Экзамены Манга Боруто Глава 0 Музыка Опенинг "" OVER "" Эндинг "" Boku wa Hashiri Tsuzukeru "" Трансляции Японская 27 декабря 2017 Персонажи Лог Техники Пожиратель Брони "
https://naruto.fandom.com/ru/wiki/%D0%94%D0%BE%D1%81%D0%BF%D0%B5%D1%85%D0%B8_%D0%9B%D0%B8%D0%BF%D0%BA%D0%BE%D0%B3%D0%BE_%D0%97%D0%BE%D0%BB%D0%BE%D1%82%D0%B0,"Появления Манга Наруто Том 22 , Глава 194 Аниме Наруто Эпизод 116 Информация Классификация Хиден , Ниндзюцу Класс Защита Родственные техники Основное Паучье Липкое Золото Пользователи Кидомару "
https://naruto.fandom.com/ru/wiki/%D0%94%D0%BE%D1%81%D0%BF%D0%B5%D1%85%D0%B8_%D0%A3%D0%B4%D0%B0%D1%80%D0%B0_%D0%9C%D0%BE%D0%BB%D0%BD%D0%B8%D0%B8,"Появления Аниме Наруто Эпизод 157 Новелла Записи о Школьной Экскурсии с Кровавым Ветром! Появления в Аниме, Новелла Информация Классификация Ниндзюцу , Поток Чакры Элемент Стихия Молнии Класс Защита, нападение Дальность Короткие дистанции (0-5 м) Ручные печати Коза Пользователи Бунтан Куросуки Райга Куросуки Сарада Учиха "
https://naruto.fandom.com/ru/wiki/%D0%94%D0%BE%D1%81%D1%82%D0%B8%D0%B3%D0%B0%D1%8F_%D0%9F%D1%80%D0%B5%D0%B4%D0%B5%D0%BB%D0%B0...!!,"Информация по главе Том Всё Зависит от Тебя (#9) Предыдущая глава "" Чувство Долга "" Глава Боруто #33 Следующая глава "" Тренировка!! "" Арка Каваки Аниме Боруто Эпизод 199 "
https://naruto.fandom.com/ru/wiki/%D0%94%D0%BE%D1%81%D1%83_%D0%9A%D0%B8%D0%BD%D1%83%D1%82%D0%B0,"Появление Манга Наруто Том 4 , Глава 35 Аниме Наруто Эпизод 21 Видеоигра Naruto: Path of the Ninja OVA Наконец Схватка! Джоунины против Генинов!! Большой Бойцовский Турнир!! Появления в Аниме, Манга, Игра Озвучивают Японский Дайсукэ Эгава Информация Дата рождения 12 июня Пол Мужской Возраст Часть I: 14 Статус Мёртв Рост Часть I: 156 см Вес Часть I: 49 кг Группа крови A Принадлежность Деревня Скрытого Звука Команда Команда Досу Ранги ниндзя Ранг Часть I: Генин Техники Сверло Резонирующего Эхо Снаряжение Динамик Резонирующего Эха "
https://naruto.fandom.com/ru/wiki/%D0%94%D0%BE%D1%82%D0%BE_%D0%90%D0%BA%D0%B8%D0%BC%D0%B8%D1%87%D0%B8,"Появление Манга Наруто Том 57 , Глава 542 Аниме Наруто: Шиппууден Эпизод 282 Появления в Аниме, Манга Информация Пол Мужской Возраст Часть II: 29 лет Принадлежность Деревня Скрытого Листа Клан Клан Акимичи Ранги ниндзя Ранг Часть II: Джоунин Снаряжение Бо "
https://naruto.fandom.com/ru/wiki/%D0%94%D0%BE%D1%82%D0%BE_%D0%9A%D0%B0%D0%B7%D0%B0%D1%85%D0%B0%D0%BD%D0%B0,"Появление Новелла Наруто: Столкновение Ниндзя в Стране Снега Фильм Наруто Фильм: Столкновение Ниндзя в Стране Снега Видеоигра Naruto: Ultimate Ninja 2 Появления в Новелла, Фильм, Игра Озвучивают Японский Цутому Исобе Английский Лекс Лэнг Информация Пол Мужской Статус Мёртв Улучшенный Геном Стихия Льда Профессия Даймё Принадлежность Деревня Скрытого Снега Семья Соусецу Казахана (Брат) Коюки Казахана (Племянница) Элемент Стихия Льда Стихия Ветра Стихия Воды Техники Броня Чакры Шестигранный Кристалл "
https://naruto.fandom.com/ru/wiki/%D0%94%D0%BE%D1%83%D0%B4%D0%B7%D1%8E%D1%86%D1%83,
https://naruto.fandom.com/ru/wiki/%D0%94%D0%BE%D1%83%D0%B4%D0%B7%D1%8E%D1%86%D1%83:_%D0%91%D0%BE%D0%B3_%D0%A1%D0%BE%D0%BB%D0%BD%D1%86%D0%B0,"Появления Игра Naruto: Ultimate Ninja 3 Появления в Игра Информация Классификация Улучшенный Геном , Ниндзюцу , Доудзюцу Класс Нападение Дальность Дальние дистанции (10+ м) Пользователи Итачи Учиха "
https://naruto.fandom.com/ru/wiki/%D0%94%D0%BE%D1%83%D0%B4%D0%B7%D1%8E%D1%86%D1%83:_%D0%98%D0%BD%D1%84%D0%B5%D1%80%D0%BD%D0%BE,"Появления Игра Naruto: Ultimate Ninja Heroes Появления в Игра Информация Классификация Улучшенный Геном , Доудзюцу , Ниндзюцу Элемент Стихия Инферно Класс Нападение Дальность Короткие дистанции (0-5 м) Родственные техники Основное Аматерасу Пользователи Итачи Учиха "
https://naruto.fandom.com/ru/wiki/%D0%94%D0%BE%D1%83%D0%B4%D0%B7%D1%8E%D1%86%D1%83:_%D0%9C%D0%BE%D1%89%D0%BD%D0%BE%D0%B5_%D0%A1%D0%BF%D0%BE%D0%BA%D0%BE%D0%B9%D1%81%D1%82%D0%B2%D0%B8%D0%B5,"Появления Игра Naruto Shippūden: Ultimate Ninja 4 Появления в Игра Информация Классификация Улучшенный Геном , Гендзюцу , Доудзюцу Элемент Стихия Инь Класс Нападение Родственные техники Основное Гендзюцу: Шаринган Пользователи Итачи Учиха "
https://naruto.fandom.com/ru/wiki/%D0%94%D0%BE%D1%83%D0%B4%D0%B7%D1%8E%D1%86%D1%83_%D0%91%D0%BE%D1%80%D1%83%D1%82%D0%BE_%D0%A3%D0%B7%D1%83%D0%BC%D0%B0%D0%BA%D0%B8,"Появления Манга Боруто Том 1 , Глава 1 Аниме Боруто Эпизод 1 Новелла Новые Ниндзя Конохи, Летящие в Синем Небе! Игра Naruto: Ultimate Ninja Online Появления в Аниме, Манга, Новелла, Игра Информация Клан Клан Ооцуцуки Классификация Улучшенный Геном , Доудзюцу Пользователи Боруто Узумаки "
https://naruto.fandom.com/ru/wiki/%D0%94%D0%BE%D1%83%D0%B4%D0%B7%D1%8E%D1%86%D1%83_%D0%98%D1%88%D0%B8%D0%BA%D0%B8,"Появления Манга Боруто Том 12 , Глава 47 Аниме Боруто Эпизод 214 Появления в Аниме, Манга Информация Клан Клан Ооцуцуки Классификация Улучшенный Геном , Доудзюцу Техники Дайкокутен Куб Разрушения Сукунахикона Пользователи Ишики Ооцуцуки Каваки (Только в манге) "
https://naruto.fandom.com/ru/wiki/%D0%94%D0%BE%D1%83%D0%B4%D0%B7%D1%8E%D1%86%D1%83_%D0%A0%D0%B0%D0%BD%D0%BC%D0%B0%D1%80%D1%83,"Появления Аниме Наруто Эпизод 157 Появления в Аниме Информация Классификация Улучшенный Геном , Доудзюцу Техники Техника Отслеживания Чакры Пользователи Ранмару "
https://naruto.fandom.com/ru/wiki/%D0%94%D0%BE%D1%83%D1%88%D0%B8%D0%BD,Появление Видеоигра Naruto Shippūden: Ultimate Ninja Heroes 3 Появления в Игра Озвучивают Японский Дайсуке Сакагути Английский Роджер Крейг Смит Информация Пол Мужской Статус Мёртв Классификация Ниндзя-отступник Принадлежность Деревня Скрытого Листа Команда Анбу Листа Ранги ниндзя Ранг Часть II: Анбу Элемент Стихия Земли Стихия Инь Техники Демоническая Иллюзия: Техника Ложного Окружения Техника Грязевого Голема 
https://naruto.fandom.com/ru/wiki/%D0%94%D0%BE%D1%87%D1%8C_%D0%A1%D0%B0%D1%80%D1%8B,Появление Фильм Наруто Шиппууден Фильм: Затерянная Башня Появления в Фильм Информация Пол Женский Профессия Принцесса Принадлежность Роуран Семья Сара (Мать) Сераму (Бабушка) 
https://naruto.fandom.com/ru/wiki/%D0%94%D0%BE%D1%88%D1%83_%D0%93%D0%BE%D1%8D%D1%86%D1%83,"Появление Манга Наруто Том 73 , Глава 700+1 Аниме Боруто Эпизод 1 Новелла Новые Ниндзя Конохи, Летящие в Синем Небе! Появления в Аниме, Манга, Новелла Озвучивают Японский Казуки Ота Информация Пол Мужской Принадлежность Деревня Скрытого Листа Команда Команда 40 (Только в аниме) Ранги ниндзя Ранг Гайден: Генин Техники Построение Множественной Струны Света (Только в аниме) Построение Струны Света (Только в аниме) Снаряжение Чакры "
https://naruto.fandom.com/ru/wiki/%D0%94%D1%80%D0%B5%D0%B2%D0%B5%D1%81%D0%BD%D1%8B%D0%B9_%D0%9A%D0%BB%D0%BE%D0%BD,"Появления Манга Наруто Том 33 , Глава 293 Аниме Наруто: Шиппууден Эпизод 41 Игра Naruto Shippūden: Gekitō Ninja Taisen! EX 2 Появления в Аниме, Манга, Игра Информация Классификация Улучшенный Геном , Ниндзюцу , Техники Клонирования Элемент Стихия Дерева Класс Поддержка Ручные печати Тигр → Собака → Змея Родственные техники Производное Семя-Передатчик Техника Множественного Клонирования Стихии Дерева Пользователи Мадара Учиха Хаширама Сенджу Ямато "
https://naruto.fandom.com/ru/wiki/%D0%94%D1%80%D0%B5%D0%B2%D0%B5%D1%81%D0%BD%D1%8B%D0%B9_%D0%9A%D0%BB%D0%BE%D0%BD:_%D0%9E%D0%B3%D0%BD%D0%B5%D0%BD%D0%BD%D0%BE%D0%B5_%D0%A3%D0%BD%D0%B8%D1%87%D1%82%D0%BE%D0%B6%D0%B5%D0%BD%D0%B8%D0%B5,"Появления Появления в Игра Информация Классификация Улучшенный Геном , Ниндзюцу , Тайдзюцу Элемент Стихия Огня Стихия Дерева Дальность Короткие дистанции (0-5 м) Родственные техники Основное Сусаноо: Кулак Техника Древесного Клонирования Стихия Огня: Великое Огненное Уничтожение Пользователи Мадара Учиха "
https://naruto.fandom.com/ru/wiki/%D0%94%D1%80%D0%B5%D0%B2%D0%BE-%D0%91%D0%BE%D0%B3,
https://naruto.fandom.com/ru/wiki/%D0%94%D1%80%D0%B5%D0%B2%D0%BE-%D0%91%D0%BE%D0%B3_(%D0%B7%D0%BD%D0%B0%D1%87%D0%B5%D0%BD%D0%B8%D1%8F),
https://naruto.fandom.com/ru/wiki/%D0%94%D1%80%D0%B5%D0%B2%D0%BE-%D0%91%D0%BE%D0%B3_(%D1%8D%D0%BF%D0%B8%D0%B7%D0%BE%D0%B4),"Информация Предыдущий эпизод День Рождения Наруто Эпизод Наруто: Шиппууден #381 Следующий эпизод Мечта Шиноби Арка Рождение Джинчуурики Десятихвостого Манга Наруто Глава 645 Наруто Глава 646 Музыка Опенинг "" Silhouette "" Эндинг "" Dame Dame da "" Трансляции Японская 9 октября 2014 Английская 4 апреля 2017 Появления Техники Расенган Родителя и Ребёнка "
https://naruto.fandom.com/ru/wiki/%D0%94%D1%80%D0%B5%D0%B2%D0%BE_%D0%9D%D0%BE%D1%81%D0%BE%D0%B2%D0%BE%D0%B9_%D0%92%D0%BE%D0%B4%D1%8B,"Появления Аниме Боруто Эпизод 48 Появления в Аниме Информация Классификация Ниндзюцу Элемент Стихия Воды Класс Нападение, Поддержка Дальность Короткие и средние дистанции (0-10 м) Пользователи Удон Исе "
https://naruto.fandom.com/ru/wiki/%D0%94%D1%80%D0%BE%D0%B6%D0%B0%D1%89%D0%B0%D1%8F_%D0%9D%D0%BE%D0%B3%D0%B0,Появления Игра Naruto Shippūden: Ultimate Ninja Impact Появления в Игра Информация Классификация Тайдзюцу Класс Нападение Дальность Короткие дистанции (0-5 м) Родственные техники Основное Небесная Нога Боли Пользователи Сакура Харуно 
https://naruto.fandom.com/ru/wiki/%D0%94%D1%80%D0%BE%D0%BD%D1%8B-%D0%9D%D0%B0%D1%81%D0%B5%D0%BA%D0%BE%D0%BC%D1%8B%D0%B5,Появления Игра Naruto: Uzumaki Chronicles 2 Появления в Игра Пользователи Мено 
